sampleID,sampleLat,sampleLon,year,window_years,fc,t2m_mean,t2m_var,t2m_ac,tp_mean,tp_var,tp_ac,def_mean,def_var,def_ac,ssrd_mean,ssrd_var,ssrd_ac,TAC_EVI_bimonthly_24,Coef1,Coef2,Coef3,Coef4,Coef5,Coef6,Coef7,Coef8,diff,eTAC
23,-2.59967807,-60.20000998,2016,4,100,299.3780975,1.527085099,0.495187449,0.007566408,1.46834489777946e-05,-0.076915163,-0.003589853,1.68892807887069e-05,-0.089443846,16583399.08,5.53161E+12,0.156870985,0.377315285,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,0.032383002,0.344932283
23,-2.59967807,-60.20000998,2017,4,100,299.4768066,1.489266847,0.510902312,0.007660094,1.63666089164478e-05,-0.052499191,-0.00367298,1.86483141480682e-05,-0.08000577,16668483.88,5.45734E+12,0.170062772,0.356290072,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,0.034995527,0.321294545
23,-2.59967807,-60.20000998,2018,4,100,299.5543569,1.614193882,0.571509823,0.007554688,1.55626135227821e-05,-0.029632985,-0.003545567,1.79285287020449e-05,-0.069714832,16745136.21,5.60211E+12,0.198367215,0.356606895,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,0.022264041,0.334342855
23,-2.59967807,-60.20000998,2019,4,100,299.3562317,0.680814884,0.653606647,0.007853546,1.23870905063263e-05,0.058655623,-0.0037949,1.51027453560942e-05,0.016001498,16482878.42,4.80707E+12,0.246337435,0.355920188,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,0.000948965,0.354971223
23,-2.59967807,-60.20000998,2020,4,100,299.3622487,0.66400718,0.571086129,0.007898661,1.76599758058659e-05,0.129201719,-0.003851491,2.08065818520942e-05,0.098289005,16653728.35,5.32726E+12,0.225422848,0.325868382,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,-0.006141927,0.332010309
23,-2.59967807,-60.20000998,2021,4,100,299.2581838,0.657801362,0.504847675,0.007952522,1.49672341246919e-05,0.211646053,-0.003910292,1.79772629732195e-05,0.187508557,16596281.38,5.54062E+12,0.202750846,0.266488779,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,-0.006035515,0.272524295
23,-2.59967807,-60.20000998,2022,4,100,299.2708842,0.658055534,0.463241347,0.007677767,1.98613116223169e-05,0.269910554,-0.003905664,2.08170283483394e-05,0.247191879,15642859.16,1.19715E+13,0.190614456,0.208653607,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,0.010319639,0.198333968
23,-2.59967807,-60.20000998,2023,4,100,299.5087229,1.509586364,0.463378146,0.006499764,2.35589641265729e-05,0.341985734,-0.003412969,2.11022155040715e-05,0.284937077,13148450.14,2.64923E+13,0.328330123,0.213393734,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,-0.025606434,0.239000168
23,-2.59967807,-60.20000998,2024,4,100,299.8031209,2.111733819,0.587845695,0.005772167,1.90294554702339e-05,0.440560151,-0.002874197,1.60447461967475e-05,0.325912083,12921868.3,3.00224E+13,0.507681682,0.22232436,-12991.32227,0.024857452,364.6991272,-248.0408783,-130.5188446,0,13.81333351,-17.10971832,0.026457418,0.195866942
24,-2.60030734,-60.19998358,2000,4,100,298.1274211,0.342439743,NaN,0.008460859,1.22514167384904e-05,NaN,-0.004710543,1.51736623291614e-05,NaN,15374940.33,5.21441E+12,NaN,NaN,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,NaN,NaN
24,-2.60030734,-60.19998358,2001,4,100,298.3284709,0.713562592,NaN,0.008280939,1.08812459665435e-05,NaN,-0.004455027,1.37036971537517e-05,NaN,15628070.54,5.88763E+12,NaN,NaN,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,NaN,NaN
24,-2.60030734,-60.19998358,2002,4,100,298.4873318,0.679581539,NaN,0.00820487,9.8437743156863e-06,NaN,-0.004320754,1.24406998510638e-05,NaN,15836288.89,5.2418E+12,NaN,NaN,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,NaN,NaN
24,-2.60030734,-60.19998358,2003,4,100,298.5533498,0.592730923,NaN,0.008176046,8.96077707523263e-06,NaN,-0.004266677,1.14080291904161e-05,NaN,15925703.77,4.85348E+12,NaN,NaN,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,NaN,NaN
24,-2.60030734,-60.19998358,2004,4,100,298.7059733,0.526709687,0.504290404,0.008141949,8.66409038951069e-06,0.25940791,-0.004165558,1.09337970205472e-05,0.274832496,16169019.58,4.52819E+12,0.356399829,0.240131881,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0,0.240131881
24,-2.60030734,-60.19998358,2005,4,100,298.8099314,0.335881284,0.529852582,0.0082069,1.00802253983094e-05,0.315382812,-0.00422682,1.24580465834557e-05,0.329973783,16210655.9,4.08582E+12,0.373112545,0.194791949,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.023489339,0.17130261
24,-2.60030734,-60.19998358,2006,4,100,298.8010406,0.348006326,0.55977158,0.008496166,1.29092314900823e-05,0.318543779,-0.004528672,1.58098528573322e-05,0.330989643,16149555.9,4.50492E+12,0.373853358,0.191175529,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.022448096,0.168727433
24,-2.60030734,-60.19998358,2007,4,100,298.7865397,0.341100491,0.541235726,0.008666247,1.65976356633015e-05,0.248286104,-0.004712811,1.98263380092175e-05,0.257604057,16124707.71,4.67919E+12,0.320251617,0.156667776,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.00726998,0.149397796
24,-2.60030734,-60.19998358,2008,4,100,298.7000834,0.376895144,0.547984996,0.009015693,1.80750750964673e-05,0.176061296,-0.005103443,2.18042711715712e-05,0.181549853,15938889.92,5.12941E+12,0.247512354,0.141938817,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.002065081,0.139873736
24,-2.60030734,-60.19998358,2009,4,100,298.7725525,0.839553741,0.536705855,0.009025383,1.86444701287273e-05,0.073462719,-0.005097808,2.28135444416335e-05,0.076012733,16024800,6.09524E+12,0.15027142,0.125475272,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.008166722,0.11730855
24,-2.60030734,-60.19998358,2010,4,100,298.9541372,0.960750516,0.528720902,0.008654991,1.86386672172088e-05,-0.034230674,-0.004705036,2.26572516178818e-05,-0.028502575,16190640.33,6.39528E+12,0.082475725,0.053144519,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.068351728,-0.015207209
24,-2.60030734,-60.19998358,2011,4,100,298.9888255,0.966916016,0.57598694,0.00865531,1.83652506323541e-05,-0.052953666,-0.004694473,2.24439636068155e-05,-0.039989399,16227606.21,6.3714E+12,0.106718969,0.419962296,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.046523766,0.373438529
24,-2.60030734,-60.19998358,2012,4,100,299.1114705,1.027275278,0.60904884,0.008138337,1.6926276717379e-05,-0.037293678,-0.004154625,2.06630842610321e-05,-0.019973617,16432925.25,6.50045E+12,0.141124835,0.473605212,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.023616313,0.449988899
24,-2.60030734,-60.19998358,2013,4,100,299.0276133,0.648723078,0.630418464,0.007981104,1.57972602992267e-05,-0.045370952,-0.003996775,1.90101453724986e-05,-0.025571405,16388980.67,5.38573E+12,0.17814453,0.507255204,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.051244624,0.456010581
24,-2.60030734,-60.19998358,2014,4,100,298.8855642,0.518355891,0.588824685,0.00803156,1.43673920349324e-05,-0.023651508,-0.004063049,1.73458278071966e-05,-0.007340982,16282506.54,4.95825E+12,0.184045336,0.507609504,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.008664161,0.498945344
24,-2.60030734,-60.19998358,2015,4,100,299.1986186,1.601051237,0.497237537,0.007510741,1.40404065401676e-05,-0.053218417,-0.003564406,1.63641311558432e-05,-0.049649105,16576886.92,5.88553E+12,0.144101147,0.422938576,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.030755078,0.453693654
24,-2.60030734,-60.19998358,2016,4,100,299.3780975,1.527085099,0.495187449,0.007566408,1.46834489777946e-05,-0.076915163,-0.003589853,1.68892807887069e-05,-0.089443846,16583399.08,5.53161E+12,0.156870985,0.310160411,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.008417465,0.318577876
24,-2.60030734,-60.19998358,2017,4,100,299.4768066,1.489266847,0.510902312,0.007660094,1.63666089164478e-05,-0.052499191,-0.00367298,1.86483141480682e-05,-0.08000577,16668483.88,5.45734E+12,0.170062772,0.156523901,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.009211677,0.165735578
24,-2.60030734,-60.19998358,2018,4,100,299.5543569,1.614193882,0.571509823,0.007554688,1.55626135227821e-05,-0.029632985,-0.003545567,1.79285287020449e-05,-0.069714832,16745136.21,5.60211E+12,0.198367215,0.048061676,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.025446578,0.073508253
24,-2.60030734,-60.19998358,2019,4,100,299.3562317,0.680814884,0.653606647,0.007853546,1.23870905063263e-05,0.058655623,-0.0037949,1.51027453560942e-05,0.016001498,16482878.42,4.80707E+12,0.246337435,0.075286849,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.003227088,0.078513937
24,-2.60030734,-60.19998358,2020,4,100,299.3622487,0.66400718,0.571086129,0.007898661,1.76599758058659e-05,0.129201719,-0.003851491,2.08065818520942e-05,0.098289005,16653728.35,5.32726E+12,0.225422848,0.116507014,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,0.008117568,0.108389446
24,-2.60030734,-60.19998358,2021,4,100,299.2581838,0.657801362,0.504847675,0.007952522,1.49672341246919e-05,0.211646053,-0.003910292,1.79772629732195e-05,0.187508557,16596281.38,5.54062E+12,0.202750846,0.185843993,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.009751126,0.195595119
24,-2.60030734,-60.19998358,2022,4,100,299.2708842,0.658055534,0.463241347,0.007677767,1.98613116223169e-05,0.269910554,-0.003905664,2.08170283483394e-05,0.247191879,15642859.16,1.19715E+13,0.190614456,0.212151362,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.007428675,0.219580036
24,-2.60030734,-60.19998358,2023,4,100,299.5087229,1.509586364,0.463378146,0.006499764,2.35589641265729e-05,0.341985734,-0.003412969,2.11022155040715e-05,0.284937077,13148450.14,2.64923E+13,0.328330123,0.228079386,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.026585614,0.254665
24,-2.60030734,-60.19998358,2024,4,100,299.8031209,2.111733819,0.587845695,0.005772167,1.90294554702339e-05,0.440560151,-0.002874197,1.60447461967475e-05,0.325912083,12921868.3,3.00224E+13,0.507681682,0.180564105,-34928.125,0.054821726,210.2297211,-172.707428,-104.6626587,-12.29872227,23.71548271,-27.5320282,-0.022086722,0.202650827
25,-2.59999931,-60.20032242,2000,4,100,298.1274211,0.342439743,NaN,0.008460859,1.22514167384904e-05,NaN,-0.004710543,1.51736623291614e-05,NaN,15374940.33,5.21441E+12,NaN,NaN,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,NaN,NaN
25,-2.59999931,-60.20032242,2001,4,100,298.3284709,0.713562592,NaN,0.008280939,1.08812459665435e-05,NaN,-0.004455027,1.37036971537517e-05,NaN,15628070.54,5.88763E+12,NaN,NaN,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,NaN,NaN
25,-2.59999931,-60.20032242,2002,4,100,298.4873318,0.679581539,NaN,0.00820487,9.8437743156863e-06,NaN,-0.004320754,1.24406998510638e-05,NaN,15836288.89,5.2418E+12,NaN,NaN,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,NaN,NaN
25,-2.59999931,-60.20032242,2003,4,100,298.5533498,0.592730923,NaN,0.008176046,8.96077707523263e-06,NaN,-0.004266677,1.14080291904161e-05,NaN,15925703.77,4.85348E+12,NaN,NaN,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,NaN,NaN
25,-2.59999931,-60.20032242,2004,4,100,298.7059733,0.526709687,0.504290404,0.008141949,8.66409038951069e-06,0.25940791,-0.004165558,1.09337970205472e-05,0.274832496,16169019.58,4.52819E+12,0.356399829,0.41955169,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0,0.41955169
25,-2.59999931,-60.20032242,2005,4,100,298.8099314,0.335881284,0.529852582,0.0082069,1.00802253983094e-05,0.315382812,-0.00422682,1.24580465834557e-05,0.329973783,16210655.9,4.08582E+12,0.373112545,0.409624988,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.01794262,0.391682368
25,-2.59999931,-60.20032242,2006,4,100,298.8010406,0.348006326,0.55977158,0.008496166,1.29092314900823e-05,0.318543779,-0.004528672,1.58098528573322e-05,0.330989643,16149555.9,4.50492E+12,0.373853358,0.399560855,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.019072792,0.380488063
25,-2.59999931,-60.20032242,2007,4,100,298.7865397,0.341100491,0.541235726,0.008666247,1.65976356633015e-05,0.248286104,-0.004712811,1.98263380092175e-05,0.257604057,16124707.71,4.67919E+12,0.320251617,0.418025995,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.012091379,0.405934616
25,-2.59999931,-60.20032242,2008,4,100,298.7000834,0.376895144,0.547984996,0.009015693,1.80750750964673e-05,0.176061296,-0.005103443,2.18042711715712e-05,0.181549853,15938889.92,5.12941E+12,0.247512354,0.417756755,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.008792479,0.426549233
25,-2.59999931,-60.20032242,2009,4,100,298.7725525,0.839553741,0.536705855,0.009025383,1.86444701287273e-05,0.073462719,-0.005097808,2.28135444416335e-05,0.076012733,16024800,6.09524E+12,0.15027142,0.424899546,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.005152421,0.430051967
25,-2.59999931,-60.20032242,2010,4,100,298.9541372,0.960750516,0.528720902,0.008654991,1.86386672172088e-05,-0.034230674,-0.004705036,2.26572516178818e-05,-0.028502575,16190640.33,6.39528E+12,0.082475725,0.497859042,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.082673868,0.415185174
25,-2.59999931,-60.20032242,2011,4,100,298.9888255,0.966916016,0.57598694,0.00865531,1.83652506323541e-05,-0.052953666,-0.004694473,2.24439636068155e-05,-0.039989399,16227606.21,6.3714E+12,0.106718969,0.543656181,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.058009436,0.485646745
25,-2.59999931,-60.20032242,2012,4,100,299.1114705,1.027275278,0.60904884,0.008138337,1.6926276717379e-05,-0.037293678,-0.004154625,2.06630842610321e-05,-0.019973617,16432925.25,6.50045E+12,0.141124835,0.533210184,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.035990165,0.497220019
25,-2.59999931,-60.20032242,2013,4,100,299.0276133,0.648723078,0.630418464,0.007981104,1.57972602992267e-05,-0.045370952,-0.003996775,1.90101453724986e-05,-0.025571405,16388980.67,5.38573E+12,0.17814453,0.54890807,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.034297314,0.514610756
25,-2.59999931,-60.20032242,2014,4,100,298.8855642,0.518355891,0.588824685,0.00803156,1.43673920349324e-05,-0.023651508,-0.004063049,1.73458278071966e-05,-0.007340982,16282506.54,4.95825E+12,0.184045336,0.537156868,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.000119814,0.537037054
25,-2.59999931,-60.20032242,2015,4,100,299.1986186,1.601051237,0.497237537,0.007510741,1.40404065401676e-05,-0.053218417,-0.003564406,1.63641311558432e-05,-0.049649105,16576886.92,5.88553E+12,0.144101147,0.466045268,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.015912942,0.450132326
25,-2.59999931,-60.20032242,2016,4,100,299.3780975,1.527085099,0.495187449,0.007566408,1.46834489777946e-05,-0.076915163,-0.003589853,1.68892807887069e-05,-0.089443846,16583399.08,5.53161E+12,0.156870985,0.415737252,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.007763867,0.407973385
25,-2.59999931,-60.20032242,2017,4,100,299.4768066,1.489266847,0.510902312,0.007660094,1.63666089164478e-05,-0.052499191,-0.00367298,1.86483141480682e-05,-0.08000577,16668483.88,5.45734E+12,0.170062772,0.284529363,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.001356948,0.283172415
25,-2.59999931,-60.20032242,2018,4,100,299.5543569,1.614193882,0.571509823,0.007554688,1.55626135227821e-05,-0.029632985,-0.003545567,1.79285287020449e-05,-0.069714832,16745136.21,5.60211E+12,0.198367215,0.210122756,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,0.012729757,0.197392998
25,-2.59999931,-60.20032242,2019,4,100,299.3562317,0.680814884,0.653606647,0.007853546,1.23870905063263e-05,0.058655623,-0.0037949,1.51027453560942e-05,0.016001498,16482878.42,4.80707E+12,0.246337435,0.239128173,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.009630796,0.248758969
25,-2.59999931,-60.20032242,2020,4,100,299.3622487,0.66400718,0.571086129,0.007898661,1.76599758058659e-05,0.129201719,-0.003851491,2.08065818520942e-05,0.098289005,16653728.35,5.32726E+12,0.225422848,0.24079325,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.007398597,0.248191847
25,-2.59999931,-60.20032242,2021,4,100,299.2581838,0.657801362,0.504847675,0.007952522,1.49672341246919e-05,0.211646053,-0.003910292,1.79772629732195e-05,0.187508557,16596281.38,5.54062E+12,0.202750846,0.305906136,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.009453393,0.315359529
25,-2.59999931,-60.20032242,2022,4,100,299.2708842,0.658055534,0.463241347,0.007677767,1.98613116223169e-05,0.269910554,-0.003905664,2.08170283483394e-05,0.247191879,15642859.16,1.19715E+13,0.190614456,0.299126685,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.009957351,0.309084036
25,-2.59999931,-60.20032242,2023,4,100,299.5087229,1.509586364,0.463378146,0.006499764,2.35589641265729e-05,0.341985734,-0.003412969,2.11022155040715e-05,0.284937077,13148450.14,2.64923E+13,0.328330123,0.225614005,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.028635889,0.254249894
25,-2.59999931,-60.20032242,2024,4,100,299.8031209,2.111733819,0.587845695,0.005772167,1.90294554702339e-05,0.440560151,-0.002874197,1.60447461967475e-05,0.325912083,12921868.3,3.00224E+13,0.507681682,0.112505325,-19009.23438,0.033018656,325.6466675,-301.586853,-111.3574448,0,0,-6.719925404,-0.005263486,0.117768812
26,-12.79999537,-69.30000205,2000,4,100,297.2914836,1.682856391,NaN,0.006582934,1.74075302361261e-05,NaN,-0.002844479,1.54977550929481e-05,NaN,16433231.17,4.63895E+12,NaN,NaN,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,NaN,NaN
26,-12.79999537,-69.30000205,2001,4,100,297.4196981,1.377731105,NaN,0.006596117,1.82362617262034e-05,NaN,-0.00287708,1.59740469417946e-05,NaN,16488110.17,3.67194E+12,NaN,NaN,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,NaN,NaN
26,-12.79999537,-69.30000205,2002,4,100,297.5537381,1.199705321,NaN,0.007025917,2.08535293501465e-05,NaN,-0.003252298,1.88855535866569e-05,NaN,16524167.33,3.81785E+12,NaN,NaN,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,NaN,NaN
26,-12.79999537,-69.30000205,2003,4,100,297.5972137,0.995660436,NaN,0.007221731,2.38627792374714e-05,NaN,-0.00343475,2.17561504524226e-05,NaN,16618973.58,3.48508E+12,NaN,NaN,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,NaN,NaN
26,-12.79999537,-69.30000205,2004,4,100,297.6498617,1.012515102,0.206153548,0.007397812,2.53170698732724e-05,-0.082916054,-0.003615594,2.32147439749124e-05,-0.120596626,16596359.15,3.46311E+12,-0.029249759,0.299412187,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0,0.299412187
26,-12.79999537,-69.30000205,2005,4,100,297.7052358,0.916460733,0.231401127,0.007536853,2.70785688320208e-05,-0.113221922,-0.003735868,2.51164835717884e-05,-0.142848666,16670548.48,3.44817E+12,0.017667428,0.263673582,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.00618795,0.257485632
26,-12.79999537,-69.30000205,2006,4,100,297.7474925,0.881406636,0.249897473,0.007538172,2.74202211415301e-05,-0.14388986,-0.003782148,2.49970710506047e-05,-0.171870729,16749102.23,3.03301E+12,-0.010305808,0.224524588,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.00251386,0.222010729
26,-12.79999537,-69.30000205,2007,4,100,297.7759196,1.150994205,0.252930272,0.007604193,2.76429212954136e-05,-0.160577809,-0.003878235,2.50480009226188e-05,-0.189075776,16653028.98,3.30082E+12,-0.043445053,0.210921636,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.002216205,0.208705431
26,-12.79999537,-69.30000205,2008,4,100,297.8138529,0.959068887,0.236155181,0.007651366,2.97739936928843e-05,-0.172769594,-0.003918255,2.69361681067844e-05,-0.204977234,16778616.56,3.21832E+12,-0.091748317,0.188457516,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,-0.007109616,0.195567132
26,-12.79999537,-69.30000205,2009,4,100,297.7834574,1.120147312,0.201282814,0.007950834,3.18735829796816e-05,-0.206202201,-0.004209797,2.9086742864642e-05,-0.243873058,16667201.31,3.74788E+12,-0.192847914,0.166600094,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.012440331,0.154159763
26,-12.79999537,-69.30000205,2010,4,100,297.8843943,1.288917511,0.17007733,0.007644088,3.27595493315118e-05,-0.208735483,-0.003879895,2.9654729606986e-05,-0.244354294,16785651.48,4.29164E+12,-0.229715241,0.168979386,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.025793107,0.14318628
26,-12.79999537,-69.30000205,2011,4,100,297.9413808,1.030265332,0.152261646,0.007657248,3.77487897066864e-05,-0.134169081,-0.003905864,3.50204389319944e-05,-0.166153768,16843872.15,4.38937E+12,-0.230050013,0.136669039,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.033591682,0.103077358
26,-12.79999537,-69.30000205,2012,4,100,297.9627889,1.080809471,0.190027662,0.007940672,4.00816833770295e-05,-0.081270869,-0.004189452,3.76723198079717e-05,-0.101446333,16818605.25,4.42143E+12,-0.202856447,0.107894524,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.02610961,0.081784914
26,-12.79999537,-69.30000205,2013,4,100,297.9799245,0.978954983,0.248268304,0.007820537,3.86610765458424e-05,-0.004425695,-0.004048487,3.64369608672913e-05,-0.014208391,16994245.5,4.24259E+12,-0.141491099,0.132785035,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,-0.000903882,0.133688917
26,-12.79999537,-69.30000205,2014,4,100,297.8159027,1.061353948,0.317818819,0.008320118,4.25053375123779e-05,0.056607213,-0.004541535,4.140237137387e-05,0.050954688,16797254.94,4.78173E+12,-0.127895658,0.20781737,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.015696706,0.192120664
26,-12.79999537,-69.30000205,2015,4,100,297.8531189,1.282321374,0.373157823,0.008265922,3.68006860858638e-05,0.008503534,-0.004449419,3.58340069032127e-05,0.010758286,16781158.15,5.0834E+12,-0.109833459,0.315633599,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.038670952,0.276962647
26,-12.79999537,-69.30000205,2016,4,100,298.0070852,1.299039581,0.408879939,0.007818732,3.38400402968055e-05,-0.032326013,-0.003967217,3.25928344458353e-05,-0.018469916,16940964.69,4.98403E+12,-0.057531064,0.433769805,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,-0.003331264,0.437101069
26,-12.79999537,-69.30000205,2017,4,100,298.105957,1.234248998,0.425675447,0.007786411,3.15100539938664e-05,-0.002364115,-0.003929843,2.98316349701736e-05,0.025853824,16840453.56,4.98194E+12,0.054988625,0.460480123,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.011299358,0.449180765
26,-12.79999537,-69.30000205,2018,4,100,298.0825958,1.293348795,0.376276475,0.007741543,2.84628768712029e-05,0.020872077,-0.003870118,2.61250230102993e-05,0.062438027,16857916.27,4.20128E+12,0.207136471,0.399517646,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.042354902,0.357162743
26,-12.79999537,-69.30000205,2019,4,100,298.0796611,1.243924618,0.3251625,0.007713942,2.97592793190095e-05,0.058839657,-0.003869923,2.7072946839322e-05,0.100419216,16872666.4,3.7207E+12,0.298342914,0.32058389,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.047322208,0.273261683
26,-12.79999537,-69.30000205,2020,4,100,298.184962,1.685218853,0.233985059,0.007595376,2.91019780806938e-05,0.082643267,-0.003767707,2.65959756089773e-05,0.11342538,16973942.9,4.61547E+12,0.337895049,0.126165057,-42159.50781,0.065245099,548.5407715,-98.78359222,13.38652325,-79.13214111,-26.76628113,0,0.027634582,0.098530476
