sampleID,sampleLon,sampleLat,FC
8092,-67.3000000000008,-1.99999999999997,100
8093,-57.2000000000009,-0.899999999999974,97
8094,-69.2000000000007,6.40000000000002,0
8095,-61.900000000001,3.70000000000003,100
8096,-41.6000000000007,-19.3,0
8097,-77.2000000000003,8.20000000000001,100
8098,-64.700000000001,-15.0999999999999,62
8099,-57.9000000000009,-9.49999999999996,97
8100,-39.8000000000007,-12.7999999999999,0
8101,-70.6000000000006,-15.0999999999999,0
8102,-51.8000000000008,-4.39999999999998,100
8103,-68.5000000000008,-15.4999999999999,95
8104,-61.600000000001,8.30000000000001,96
8105,-73.0000000000005,-16.0999999999999,0
8106,-42.0000000000007,-11.6999999999999,0
8107,-43.8000000000007,-14.2999999999999,0
8108,-69.0000000000007,-19.5,0
8109,-62.800000000001,5.20000000000002,100
8110,-56.4000000000009,-20.8,54
8111,-64.100000000001,-19.5,96
8112,-66.9000000000009,-23.8,0
8113,-49.8000000000008,-20.7,0
8114,-60.800000000001,-19.8,47
8115,-44.1000000000007,-22.7,0
8116,-43.5000000000007,-9.49999999999996,54
8117,-74.2000000000004,-5.29999999999997,100
8118,-57.1000000000009,-0.999999999999974,100
8119,-49.6000000000008,-0.299999999999974,97
8120,-50.9000000000008,-17.5,0
8121,-62.400000000001,3.70000000000003,97
8122,-69.5000000000007,-0.399999999999974,100
8123,-74.1000000000004,-14.7999999999999,0
8124,-70.3000000000007,7.10000000000002,0
8125,-52.6000000000009,-5.29999999999997,100
8126,-66.4000000000009,2.90000000000003,100
8127,-72.1000000000006,10.7,NaN
8128,-63.100000000001,-0.0999999999999741,100
8129,-68.6000000000008,-18.6,0
8130,-61.400000000001,-13.4999999999999,98
8131,-46.9000000000008,-14.8999999999999,0
8132,-63.400000000001,-21.9,87
8133,-41.0000000000007,-19.2,0
8134,-78.5000000000002,-3.99999999999998,100
8135,-76.9000000000003,-6.49999999999997,96
8136,-56.6000000000009,-18.2,48
8137,-49.4000000000008,-14.3999999999999,59
8138,-66.8000000000009,-5.59999999999997,100
8139,-51.6000000000008,-9.99999999999996,98
8140,-37.0000000000006,-5.39999999999997,3
8141,-66.0000000000009,8.60000000000001,0
8142,-44.7000000000007,-1.79999999999997,95
8143,-62.200000000001,-21.6,0
8144,-71.9000000000006,7.70000000000002,98
8145,-43.8000000000007,-21.5,97
8146,-50.9000000000008,-16.2999999999999,0
8147,-57.4000000000009,-16.1999999999999,48
8148,-74.7000000000004,0.800000000000026,3
8149,-51.5000000000008,-7.19999999999997,98
8150,-52.4000000000009,0.300000000000026,100
8151,-64.700000000001,-23.1,97
8152,-72.4000000000005,-5.29999999999997,100
8153,-69.5000000000007,4.20000000000003,100
8154,-65.5000000000009,-15.0999999999999,44
8155,-66.4000000000009,8.30000000000001,33
8156,-69.3000000000007,-1.39999999999997,100
8157,-68.6000000000008,7.50000000000002,0
8158,-69.9000000000007,3.50000000000003,100
8159,-41.6000000000007,-3.49999999999998,89
8160,-74.9000000000004,-4.59999999999997,100
8161,-75.1000000000004,-0.799999999999974,100
8162,-45.3000000000008,-17.3,0
8163,-58.4000000000009,-2.59999999999998,100
8164,-56.1000000000009,0.300000000000026,100
8165,-52.6000000000009,-20.3,0
8166,-55.9000000000009,-16.7999999999999,0
8167,-38.9000000000007,-8.69999999999996,9
8168,-37.5000000000006,-5.49999999999997,3
8169,-68.6000000000008,-20.5,0
8170,-56.7000000000009,-13.6999999999999,98
8171,-65.200000000001,2.10000000000003,100
8172,-70.4000000000007,-14.3999999999999,0
8173,-79.4000000000001,-2.69999999999998,0
8174,-44.0000000000007,-15.4999999999999,43
8175,-57.9000000000009,-15.9999999999999,93
8176,-52.2000000000009,-17.7,0
8177,-63.000000000001,4.60000000000003,100
8178,-63.600000000001,-12.2999999999999,97
8179,-47.4000000000008,-19.1,0
8180,-56.1000000000009,-13.9999999999999,0
8181,-76.6000000000003,-11.7999999999999,0
8182,-55.7000000000009,-17.4,76
8183,-42.2000000000007,-5.79999999999997,46
8184,-72.5000000000005,-9.89999999999996,100
8185,-56.7000000000009,-8.49999999999996,100
8186,-64.000000000001,-23.2,79
8187,-66.4000000000009,2.00000000000003,100
8188,-42.3000000000007,-7.99999999999996,43
8189,-61.700000000001,-17.0999999999999,97
8190,-51.8000000000008,-12.3999999999999,98
8191,-65.7000000000009,-23.5,0
8192,-52.1000000000009,-2.89999999999998,98
8193,-71.2000000000006,-7.49999999999996,100
8194,-67.8000000000008,-11.5,100
8195,-57.9000000000009,-9.29999999999996,97
8196,-69.8000000000007,2.50000000000003,100
8197,-61.700000000001,-20,NaN
8198,-58.3000000000009,-7.09999999999997,100
8199,-78.5000000000002,2.10000000000003,95
8200,-68.7000000000008,-19.6,0
8201,-55.0000000000009,-17.9,0
8202,-62.200000000001,-15.3999999999999,98
8203,-41.5000000000007,-7.89999999999996,0
8204,-44.9000000000008,-17.0999999999999,0
8205,-57.6000000000009,-13.5999999999999,0
8206,-47.3000000000008,-9.29999999999996,51
8207,-47.6000000000008,-23,19
8208,-61.100000000001,-20.6,44
8209,-76.9000000000003,-3.39999999999998,100
8210,-68.8000000000008,-3.79999999999998,100
8211,-46.9000000000008,-10.9,0
8212,-66.1000000000009,0.800000000000026,96
8213,-40.5000000000007,-10.9,0
8214,-49.1000000000008,-17.5,0
8215,-60.700000000001,5.90000000000002,97
8216,-75.5000000000004,-5.69999999999997,100
8217,-42.3000000000007,-3.69999999999998,60
8218,-72.4000000000005,-13.0999999999999,95
8219,-66.5000000000009,6.30000000000002,0
8220,-71.4000000000006,-4.39999999999998,100
8221,-44.4000000000007,-16.3999999999999,0
8222,-46.2000000000008,-5.29999999999997,47
8223,-45.5000000000008,-19.2,0
8224,-64.500000000001,-0.0999999999999741,100
8225,-69.1000000000007,11.4,NaN
8226,-47.9000000000008,-9.29999999999996,0
8227,-70.1000000000007,-23.5,0
8228,-63.300000000001,5.00000000000002,100
8229,-65.6000000000009,-11.5,100
8230,-65.200000000001,-21,0
8231,-71.1000000000006,-8.09999999999996,93
8232,-69.0000000000007,-21.1,0
8233,-44.6000000000007,-19.8,0
8234,-65.7000000000009,-12.9999999999999,55
8235,-80.7000000000001,-3.79999999999998,0
8236,-41.6000000000007,-8.79999999999996,0
8237,-73.9000000000005,7.00000000000002,0
8238,-67.7000000000008,1.70000000000003,100
8239,-76.9000000000003,7.10000000000002,100
8240,-59.300000000001,-19.8,93
8241,-65.9000000000009,5.50000000000002,0
8242,-57.6000000000009,-18,71
8243,-54.9000000000009,-1.49999999999997,100
8244,-47.7000000000008,-16.1999999999999,0
8245,-72.0000000000006,8.60000000000001,48
8246,-78.9000000000002,-2.49999999999998,47
8247,-42.8000000000007,-8.99999999999996,4
8248,-45.2000000000008,-9.09999999999996,0
8249,-65.8000000000009,-10.4,100
8250,-53.1000000000009,4.10000000000003,100
8251,-78.4000000000002,8.90000000000001,97
8252,-48.4000000000008,-11.7999999999999,0
8253,-53.7000000000009,-7.79999999999996,100
8254,-55.4000000000009,-6.19999999999997,100
8255,-58.6000000000009,-2.19999999999997,100
8256,-56.2000000000009,-0.499999999999974,100
8257,-60.200000000001,1.30000000000003,0
8258,-59.300000000001,-12.1999999999999,100
8259,-46.9000000000008,-19.6,0
8260,-77.1000000000003,-11.5,0
8261,-67.5000000000008,-14.0999999999999,100
8262,-53.9000000000009,-3.39999999999998,95
8263,-63.800000000001,-22.4,76
8264,-53.5000000000009,-22.3,0
8265,-73.2000000000005,10.2,NaN
8266,-42.4000000000007,-13.1999999999999,0
8267,-60.100000000001,-15.6999999999999,0
8268,-53.8000000000009,-2.49999999999998,100
8269,-61.400000000001,5.30000000000002,0
8270,-59.300000000001,-16.0999999999999,55
8271,-76.1000000000003,-8.69999999999996,97
8272,-46.2000000000008,-7.19999999999997,0
8273,-56.3000000000009,2.00000000000003,100
8274,-70.3000000000007,11.3,NaN
8275,-56.0000000000009,-12.6999999999999,0
8276,-51.8000000000008,-13.2999999999999,55
8277,-75.2000000000004,-13.5999999999999,0
8278,-61.000000000001,-12.7999999999999,100
8279,-57.9000000000009,2.58959520493818e-14,100
8280,-39.6000000000007,-15.8999999999999,100
8281,-59.300000000001,-21.5,60
8282,-73.7000000000005,1.10000000000003,100
8283,-66.6000000000009,-18,0
8284,-60.300000000001,-9.09999999999996,100
8285,-65.4000000000009,-0.199999999999974,100
8286,-55.3000000000009,-21.2,0
8287,-44.7000000000007,-21.8,0
8288,-42.6000000000007,-8.19999999999996,0
8289,-52.9000000000009,-10.3,100
8290,-59.900000000001,3.10000000000003,0
8291,-74.8000000000004,8.50000000000001,9
8292,-44.9000000000008,-13.6999999999999,0
8293,-56.2000000000009,4.90000000000003,100
8294,-49.8000000000008,-18.3,0
8295,-43.6000000000007,-7.49999999999996,43
8296,-71.8000000000006,-4.59999999999997,100
8297,-46.2000000000008,-8.99999999999996,0
8298,-50.0000000000008,-11.9999999999999,0
8299,-68.2000000000008,-16.2999999999999,0
8300,-61.400000000001,6.90000000000002,100
8301,-55.8000000000009,-8.69999999999996,100
8302,-69.3000000000007,2.50000000000003,100
8303,-54.8000000000009,-15.8999999999999,88
8304,-73.5000000000005,-11.5,98
8305,-75.6000000000004,-14.2999999999999,0
8306,-60.500000000001,-22.1,0
8307,-55.7000000000009,4.20000000000003,100
8308,-55.1000000000009,-0.599999999999974,98
8309,-74.9000000000004,9.70000000000001,86
8310,-66.6000000000009,-4.99999999999997,99
8311,-50.8000000000008,-16.3999999999999,49
8312,-58.1000000000009,3.30000000000003,100
8313,-70.7000000000006,2.50000000000003,100
8314,-45.7000000000008,-10.1,0
8315,-72.2000000000006,11.5,NaN
8316,-66.8000000000009,-14.1999999999999,72
8317,-81.6,8.50000000000001,61
8318,-44.7000000000007,-5.79999999999997,0
8319,-61.900000000001,-17.7,55
8320,-43.4000000000007,-15.9999999999999,52
8321,-60.200000000001,4.00000000000003,0
8322,-56.6000000000009,2.40000000000003,100
8323,-68.2000000000008,7.30000000000002,93
8324,-49.0000000000008,-16.2999999999999,0
8325,-74.1000000000004,-10.5,100
8326,-55.2000000000009,-19.8,0
8327,-64.300000000001,6.50000000000002,100
8328,-67.7000000000008,-14.6999999999999,100
8329,-71.6000000000006,-6.89999999999997,100
8330,-53.1000000000009,-16.4999999999999,17
8331,-41.8000000000007,-5.49999999999997,76
8332,-53.4000000000009,-23.4,0
8333,-47.9000000000008,-2.09999999999997,82
8334,-58.4000000000009,2.00000000000003,100
8335,-61.400000000001,-19.8,19
8336,-57.1000000000009,-10.1,4
8337,-69.4000000000007,-10.4,98
8338,-74.9000000000004,-11,76
8339,-46.2000000000008,-12.9999999999999,0
8340,-73.9000000000005,-14.7999999999999,0
8341,-72.0000000000006,-14.2999999999999,0
8342,-49.4000000000008,-3.49999999999998,98
8343,-55.5000000000009,-5.89999999999997,100
8344,-46.0000000000008,-1.49999999999997,97
8345,-57.2000000000009,1.90000000000003,100
8346,-60.300000000001,-8.79999999999996,98
8347,-48.6000000000008,-4.79999999999997,79
8348,-66.0000000000009,7.00000000000002,88
8349,-55.3000000000009,-3.49999999999998,0
8350,-56.2000000000009,-3.39999999999998,100
8351,-72.1000000000006,4.80000000000003,0
8352,-43.9000000000007,-20.8,21
8353,-62.100000000001,7.30000000000002,98
8354,-69.5000000000007,-8.59999999999996,98
8355,-62.000000000001,-21.7,45
8356,-48.6000000000008,-17.5,0
8357,-50.9000000000008,-4.39999999999998,100
8358,-67.2000000000008,-11.3,93
8359,-45.5000000000008,-17.4,0
8360,-57.0000000000009,0.800000000000026,100
8361,-61.300000000001,-21.6,59
8362,-73.1000000000005,-9.89999999999996,100
8363,-57.6000000000009,-4.69999999999997,100
8364,-73.7000000000005,11.1,NaN
8365,-49.6000000000008,-0.999999999999974,100
8366,-60.000000000001,-3.49999999999998,0
8367,-52.9000000000009,-3.29999999999998,79
8368,-54.3000000000009,-12.5999999999999,100
8369,-72.7000000000005,-12.5999999999999,64
8370,-56.6000000000009,-16.3999999999999,0
8371,-60.200000000001,-23,62
8372,-77.0000000000003,-0.199999999999974,100
8373,-68.6000000000008,11.1,NaN
8374,-60.300000000001,7.00000000000002,100
8375,-41.2000000000007,-3.19999999999998,7
8376,-62.800000000001,-5.39999999999997,100
8377,-61.900000000001,-0.299999999999974,100
8378,-56.7000000000009,-21,79
8379,-65.7000000000009,-2.09999999999997,100
8380,-63.600000000001,-4.39999999999998,100
8381,-64.000000000001,5.20000000000002,100
8382,-52.7000000000009,-21.8,0
8383,-44.4000000000007,-21.6,0
8384,-54.8000000000009,-21,0
8385,-52.8000000000009,4.50000000000003,100
8386,-52.0000000000009,-18.4,0
8387,-73.9000000000005,-3.89999999999998,100
8388,-49.1000000000008,-2.69999999999998,97
8389,-55.2000000000009,-0.699999999999974,100
8390,-42.7000000000007,-13.0999999999999,0
8391,-48.0000000000008,-4.39999999999998,0
8392,-48.3000000000008,-12.1999999999999,0
8393,-44.5000000000007,-16.8999999999999,0
8394,-66.3000000000009,1.90000000000003,100
8395,-66.4000000000009,-4.99999999999997,100
8396,-41.4000000000007,-20.1,81
8397,-61.600000000001,-21.2,45
8398,-50.8000000000008,-22.1,0
8399,-49.7000000000008,-20.7,34
8400,-58.3000000000009,-14.4999999999999,0
8401,-47.7000000000008,-14.2999999999999,0
8402,-74.1000000000004,-5.09999999999997,97
8403,-48.9000000000008,-12.1999999999999,0
8404,-70.7000000000006,1.70000000000003,100
8405,-63.600000000001,-17.4,7
8406,-42.8000000000007,-5.99999999999997,59
8407,-40.4000000000007,-8.89999999999996,30
8408,-71.2000000000006,-3.29999999999998,100
8409,-43.3000000000007,-8.09999999999996,44
8410,-35.8000000000006,-5.09999999999997,0
8411,-63.300000000001,-2.79999999999998,100
8412,-55.6000000000009,-22.3,60
8413,-61.200000000001,-1.89999999999997,0
8414,-52.9000000000009,3.90000000000003,100
8415,-54.3000000000009,-1.09999999999997,100
8416,-56.9000000000009,-19.9,95
8417,-75.0000000000004,8.40000000000001,52
8418,-58.900000000001,-18.7,86
8419,-42.0000000000007,-10.4,0
8420,-68.1000000000008,-18.4,0
8421,-62.900000000001,2.10000000000003,100
8422,-76.6000000000003,6.90000000000002,100
8423,-76.0000000000003,-3.69999999999998,100
8424,-43.5000000000007,-3.19999999999998,93
8425,-48.0000000000008,-18,0
8426,-49.8000000000008,-9.19999999999996,0
8427,-47.0000000000008,-12.3999999999999,0
8428,-65.5000000000009,0.400000000000026,100
8429,-54.3000000000009,0.500000000000026,100
8430,-43.2000000000007,-19.4,43
8431,-79.8000000000001,-4.39999999999998,47
8432,-63.100000000001,2.70000000000003,100
8433,-67.9000000000008,3.70000000000003,100
8434,-58.0000000000009,-0.799999999999974,100
8435,-63.400000000001,-9.69999999999996,100
8436,-48.0000000000008,-7.09999999999997,0
8437,-65.4000000000009,6.10000000000002,100
8438,-54.4000000000009,5.00000000000002,100
8439,-62.500000000001,-7.09999999999997,100
8440,-68.6000000000008,-17.8,0
8441,-55.6000000000009,-11.8999999999999,0
8442,-66.9000000000009,-3.39999999999998,100
8443,-48.6000000000008,-16.0999999999999,0
8444,-53.8000000000009,-6.69999999999997,100
8445,-58.8000000000009,4.70000000000003,100
8446,-55.6000000000009,-21.8,93
8447,-48.9000000000008,-11.2,18
8448,-76.7000000000003,-7.89999999999996,96
8449,-76.9000000000003,-11.1,0
8450,-47.1000000000008,-11,0
8451,-40.3000000000007,-6.69999999999997,0
8452,-65.5000000000009,-4.79999999999997,100
8453,-74.0000000000005,10.2,NaN
8454,-55.3000000000009,-16.8999999999999,51
8455,-46.0000000000008,-7.79999999999996,0
8456,-38.4000000000007,-12.4999999999999,8
8457,-59.400000000001,-16.7999999999999,96
8458,-64.900000000001,-3.89999999999998,100
8459,-63.100000000001,-22.9,0
8460,-47.8000000000008,-14.8999999999999,0
8461,-48.4000000000008,-14.5999999999999,22
8462,-45.9000000000008,-8.49999999999996,0
8463,-66.1000000000009,-22.9,0
8464,-49.1000000000008,-10.8,0
8465,-76.4000000000003,-8.89999999999996,98
8466,-41.6000000000007,-17.6,4
8467,-48.5000000000008,-8.89999999999996,4
8468,-48.7000000000008,-9.39999999999996,82
8469,-39.9000000000007,-7.19999999999997,0
8470,-56.9000000000009,-3.69999999999998,100
8471,-66.2000000000009,-6.39999999999997,100
8472,-75.9000000000003,4.10000000000003,48
8473,-67.1000000000008,-16.0999999999999,96
8474,-40.5000000000007,-10.2,0
8475,-50.9000000000008,-16.1999999999999,0
8476,-62.400000000001,-0.399999999999974,100
8477,-43.7000000000007,-16.7999999999999,0
8478,-70.1000000000007,-14.0999999999999,0
8479,-70.6000000000006,7.70000000000002,0
8480,-73.1000000000005,-11.6999999999999,98
8481,-58.7000000000009,-10.9,51
8482,-40.6000000000007,-8.99999999999996,0
8483,-59.800000000001,-7.19999999999997,100
8484,-57.5000000000009,1.30000000000003,100
8485,-61.000000000001,-6.99999999999997,100
8486,-48.7000000000008,-19,0
8487,-39.2000000000007,-15.3999999999999,97
8488,-35.8000000000006,-6.89999999999997,55
8489,-52.8000000000009,-8.19999999999996,100
8490,-54.1000000000009,-4.69999999999997,100
8491,-46.2000000000008,-21.1,0
8492,-48.4000000000008,-15.4999999999999,0
8493,-70.2000000000007,2.00000000000003,100
8494,-56.1000000000009,-10.6,0
8495,-75.8000000000004,-1.69999999999997,100
8496,-74.9000000000004,-7.69999999999996,100
8497,-45.6000000000008,-12.3999999999999,37
8498,-58.0000000000009,-11.6999999999999,0
8499,-41.1000000000007,-17.7,88
8500,-39.2000000000007,-14.6999999999999,100
8501,-35.1000000000006,-6.99999999999997,97
8502,-55.6000000000009,5.40000000000002,100
8503,-66.2000000000009,8.60000000000001,0
8504,-51.9000000000009,1.80000000000003,89
8505,-60.300000000001,-7.39999999999996,100
8506,-69.6000000000007,-8.59999999999996,98
8507,-76.2000000000003,-5.89999999999997,93
8508,-55.4000000000009,-23.6,0
8509,-46.1000000000008,-12.9999999999999,0
8510,-72.7000000000005,11.3,NaN
8511,-54.1000000000009,-14.0999999999999,0
8512,-62.900000000001,-6.19999999999997,100
8513,-68.7000000000008,-8.29999999999996,100
8514,-52.2000000000009,-6.39999999999997,0
8515,-60.100000000001,-15.8999999999999,0
8516,-55.8000000000009,-11.8999999999999,100
8517,-53.9000000000009,-13.1999999999999,96
8518,-66.6000000000009,8.60000000000001,0
8519,-73.4000000000005,-11.2,100
8520,-75.2000000000004,-1.69999999999997,100
8521,-52.0000000000009,-15.9999999999999,0
8522,-61.100000000001,0.600000000000026,49
8523,-52.0000000000009,-23.4,0
8524,-46.5000000000008,-11.1,0
8525,-51.2000000000008,3.90000000000003,96
8526,-73.9000000000005,3.30000000000003,0
8527,-44.3000000000007,-20.4,0
8528,-41.8000000000007,-13.1999999999999,44
8529,-75.0000000000004,-10.9,97
8530,-37.9000000000007,-7.69999999999996,0
8531,-37.9000000000007,-9.19999999999996,8
8532,-67.2000000000008,-4.69999999999997,100
8533,-56.7000000000009,-16.7999999999999,99
8534,-57.4000000000009,-22.9,0
8535,-71.9000000000006,-4.19999999999998,100
8536,-54.5000000000009,-23.1,0
8537,-55.6000000000009,3.70000000000003,100
8538,-71.6000000000006,-16.5999999999999,0
8539,-74.7000000000004,-4.69999999999997,100
8540,-71.3000000000006,5.70000000000002,0
8541,-48.0000000000008,-16.6999999999999,9
8542,-68.7000000000008,-6.29999999999997,100
8543,-45.7000000000008,-4.49999999999998,97
8544,-67.8000000000008,0.800000000000026,100
8545,-51.8000000000008,-2.39999999999998,51
8546,-69.9000000000007,-8.89999999999996,100
8547,-50.4000000000008,-17.4,0
8548,-43.8000000000007,-17.7,7
8549,-69.7000000000007,-12.0999999999999,100
8550,-44.7000000000007,-16.7999999999999,0
8551,-71.4000000000006,0.800000000000026,100
8552,-53.7000000000009,-22,0
8553,-70.5000000000007,3.50000000000003,100
8554,-56.2000000000009,0.800000000000026,100
8555,-61.000000000001,8.00000000000001,100
8556,-51.6000000000008,-18.2,0
8557,-64.700000000001,-19.1,0
8558,-44.4000000000007,-10.5,51
8559,-63.200000000001,6.20000000000002,100
8560,-55.1000000000009,5.40000000000002,51
8561,-76.5000000000003,-8.79999999999996,96
8562,-61.400000000001,2.20000000000003,98
8563,-41.1000000000007,-16.8999999999999,72
8564,-67.8000000000008,7.00000000000002,82
8565,-61.800000000001,-11.2,0
8566,-48.9000000000008,-15.5999999999999,0
8567,-64.400000000001,5.60000000000002,100
8568,-62.200000000001,6.10000000000002,100
8569,-51.5000000000008,-3.69999999999998,100
8570,-76.7000000000003,-11.3,0
8571,-61.200000000001,4.80000000000003,0
8572,-57.9000000000009,-19.9,0
8573,-40.4000000000007,-10.9,0
8574,-60.700000000001,-23.1,51
8575,-47.4000000000008,-12.8999999999999,0
8576,-65.3000000000009,6.70000000000002,89
8577,-65.7000000000009,2.58959520493818e-14,100
8578,-74.0000000000005,4.40000000000003,96
8579,-45.0000000000008,-12.6999999999999,0
8580,-46.2000000000008,-3.59999999999998,100
8581,-63.200000000001,-18.2,89
8582,-69.5000000000007,-13.0999999999999,100
8583,-61.500000000001,-12.8999999999999,99
8584,-48.2000000000008,-20.7,0
8585,-64.300000000001,-15.4999999999999,93
8586,-54.5000000000009,-8.69999999999996,97
8587,-63.600000000001,6.10000000000002,100
8588,-56.9000000000009,-15.2999999999999,0
8589,-66.0000000000009,2.58959520493818e-14,100
8590,-73.2000000000005,4.50000000000003,93
8591,-61.200000000001,-19.7,37
8592,-65.200000000001,-14.1999999999999,0
8593,-54.7000000000009,-24,0
8594,-49.9000000000008,-15.2999999999999,0
8595,-61.300000000001,-7.79999999999996,100
8596,-72.7000000000005,2.90000000000003,0
8597,-76.8000000000003,8.60000000000001,48
8598,-48.3000000000008,-12.4999999999999,52
8599,-57.5000000000009,-0.599999999999974,100
8600,-56.8000000000009,-0.199999999999974,100
8601,-56.2000000000009,-10.6,15
8602,-75.8000000000004,4.20000000000003,95
8603,-63.500000000001,3.00000000000003,100
8604,-66.2000000000009,-5.99999999999997,100
8605,-69.0000000000007,-13.5999999999999,100
8606,-76.9000000000003,-4.19999999999998,100
8607,-48.1000000000008,-1.09999999999997,37
8608,-66.6000000000009,-21.9,0
8609,-70.6000000000006,-1.69999999999997,98
8610,-75.3000000000004,-13.9999999999999,0
8611,-63.500000000001,-11.7999999999999,100
8612,-64.500000000001,-1.19999999999997,100
8613,-42.9000000000007,-3.49999999999998,88
8614,-72.8000000000005,3.80000000000003,0
8615,-49.9000000000008,-12.9999999999999,0
8616,-67.1000000000008,-1.89999999999997,0
8617,-61.400000000001,-1.69999999999997,0
8618,-67.3000000000008,-0.0999999999999741,100
8619,-79.9000000000001,-4.19999999999998,47
8620,-54.0000000000009,-11.5999999999999,100
8621,-73.4000000000005,0.100000000000026,100
8622,-73.7000000000005,-11.3,100
8623,-46.0000000000008,-6.99999999999997,0
8624,-61.200000000001,9.20000000000001,100
8625,-72.6000000000005,-6.99999999999997,100
8626,-47.8000000000008,-23.3,0
8627,-64.800000000001,-6.69999999999997,100
8628,-68.2000000000008,-9.59999999999996,0
8629,-39.1000000000007,-5.79999999999997,0
8630,-67.5000000000008,9.30000000000001,20
8631,-41.8000000000007,-11.3,0
8632,-53.7000000000009,-7.19999999999997,100
8633,-62.900000000001,5.80000000000002,100
8634,-51.4000000000008,-1.09999999999997,100
8635,-61.200000000001,-10.9,100
8636,-76.1000000000003,7.30000000000002,95
8637,-48.2000000000008,-12.1999999999999,15
8638,-68.9000000000007,1.30000000000003,100
8639,-39.8000000000007,-7.39999999999996,0
8640,-80.9000000000001,8.70000000000001,48
8641,-55.2000000000009,-22.9,0
8642,-64.300000000001,-9.89999999999996,100
8643,-50.8000000000008,-21.4,0
8644,-72.7000000000005,-0.0999999999999741,100
8645,-76.1000000000003,-11.3,0
8646,-59.600000000001,-8.19999999999996,100
8647,-66.2000000000009,9.60000000000001,0
8648,-53.4000000000009,-3.79999999999998,98
8649,-47.0000000000008,-9.79999999999996,0
8650,-75.2000000000004,-11.8999999999999,0
8651,-63.000000000001,-23.7,30
8652,-53.3000000000009,-10.5,99
8653,-73.3000000000005,-8.99999999999996,100
8654,-74.9000000000004,5.40000000000002,79
8655,-51.2000000000008,-5.29999999999997,98
8656,-51.7000000000008,-2.09999999999997,100
8657,-59.000000000001,3.00000000000003,100
8658,-52.8000000000009,-18.7,0
8659,-60.800000000001,-20.7,23
8660,-55.5000000000009,-19.6,9
8661,-60.700000000001,-9.59999999999996,100
8662,-75.6000000000004,-9.79999999999996,96
8663,-53.6000000000009,-3.99999999999998,96
8664,-54.3000000000009,-21.4,0
8665,-52.6000000000009,-7.29999999999997,100
8666,-40.6000000000007,-8.19999999999996,0
8667,-47.7000000000008,-20.4,0
8668,-76.4000000000003,8.10000000000001,93
8669,-78.0000000000002,-10.3,0
8670,-75.2000000000004,-12.5999999999999,0
8671,-53.7000000000009,-16.8999999999999,0
8672,-50.7000000000008,-12.2999999999999,0
8673,-71.5000000000006,3.70000000000003,0
8674,-50.2000000000008,-7.49999999999996,0
8675,-41.2000000000007,-20.9,2
8676,-63.100000000001,2.58959520493818e-14,100
8677,-36.3000000000006,-7.79999999999996,30
8678,-64.000000000001,-23.4,59
8679,-74.8000000000004,-2.59999999999998,100
8680,-61.900000000001,5.10000000000002,0
8681,-63.200000000001,8.20000000000001,0
8682,-54.5000000000009,-22.1,0
8683,-64.000000000001,2.30000000000003,98
8684,-55.5000000000009,-11.4,97
8685,-60.800000000001,-3.69999999999998,100
8686,-76.7000000000003,-10.8,0
8687,-62.700000000001,3.00000000000003,98
8688,-44.5000000000007,-16.9999999999999,0
8689,-40.5000000000007,-9.89999999999996,0
8690,-49.6000000000008,-23.7,0
8691,-51.0000000000008,-23,0
8692,-53.4000000000009,-3.69999999999998,99
8693,-50.8000000000008,-20.3,0
8694,-55.6000000000009,-19.4,48
8695,-75.5000000000004,-12.1999999999999,0
8696,-70.6000000000006,-1.99999999999997,100
8697,-52.1000000000009,-1.09999999999997,100
8698,-66.0000000000009,-22.4,0
8699,-54.7000000000009,-16.4999999999999,0
8700,-42.1000000000007,-3.19999999999998,87
8701,-64.300000000001,-19.9,79
8702,-80.4000000000001,7.90000000000001,0
8703,-49.0000000000008,-7.99999999999996,0
8704,-43.3000000000007,-2.79999999999998,71
8705,-63.200000000001,-21.1,62
8706,-50.5000000000008,-4.89999999999997,100
8707,-64.100000000001,-22.2,97
8708,-62.600000000001,-17.0999999999999,0
8709,-71.0000000000006,-14.5999999999999,0
8710,-40.8000000000007,-8.99999999999996,0
8711,-69.7000000000007,9.10000000000001,58
8712,-64.800000000001,-14.2999999999999,0
8713,-77.2000000000003,-6.39999999999997,95
8714,-71.4000000000006,-13.4999999999999,0
8715,-72.4000000000005,2.10000000000003,0
8716,-75.4000000000004,-7.09999999999997,100
8717,-68.5000000000008,-3.59999999999998,100
8718,-75.4000000000004,1.10000000000003,0
8719,-54.5000000000009,-12.4999999999999,59
8720,-72.1000000000006,-12.4999999999999,90
8721,-59.000000000001,-8.69999999999996,100
8722,-49.7000000000008,-18,0
8723,-69.5000000000007,-16.8999999999999,0
8724,-64.600000000001,3.50000000000003,100
8725,-54.8000000000009,-15.5999999999999,74
8726,-51.7000000000008,-10.8,44
8727,-39.9000000000007,-3.89999999999998,0
8728,-57.6000000000009,-11,55
8729,-58.5000000000009,2.90000000000003,100
8730,-48.6000000000008,-18.4,0
8731,-54.0000000000009,-19.4,0
8732,-63.700000000001,2.70000000000003,96
8733,-49.4000000000008,-11.8999999999999,0
8734,-64.400000000001,8.60000000000001,0
8735,-51.1000000000008,1.70000000000003,97
8736,-74.0000000000005,-6.69999999999997,100
8737,-66.9000000000009,-4.89999999999997,0
8738,-56.7000000000009,4.20000000000003,100
8739,-52.3000000000009,-17.6,0
